Version 2
Datum:,WGS-84
ZoneOffset:,0.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Meters)","Depth (Meters)"
T,,47.6920280,12.0331059,1,1,2001,0,0,0,1239,1e25
T,,47.6920357,12.0332623,1,1,2001,0,0,0,1240,1e25
T,,47.6920662,12.0334377,1,1,2001,0,0,0,1237,1e25
T,,47.6920662,12.0335503,1,1,2001,0,0,0,1237,1e25
T,,47.6920776,12.0336571,1,1,2001,0,0,0,1236,1e25
T,,47.6920815,12.0336723,1,1,2001,0,0,0,1235,1e25
T,,47.6920586,12.0337019,1,1,2001,0,0,0,1234,1e25
T,,47.6919212,12.0338087,1,1,2001,0,0,0,1236,1e25
T,,47.6918831,12.0338335,1,1,2001,0,0,0,1234,1e25
T,,47.6917381,12.0339174,1,1,2001,0,0,0,1234,1e25
T,,47.6917114,12.0339298,1,1,2001,0,0,0,1236,1e25
T,,47.6915779,12.0340233,1,1,2001,0,0,0,1236,1e25
T,,47.6915359,12.0340595,1,1,2001,0,0,0,1236,1e25
T,,47.6914787,12.0341206,1,1,2001,0,0,0,1234,1e25
T,,47.6914062,12.0342436,1,1,2001,0,0,0,1234,1e25
T,,47.6913300,12.0343409,1,1,2001,0,0,0,1234,1e25
T,,47.6912460,12.0344200,1,1,2001,0,0,0,1233,1e25
T,,47.6911392,12.0345097,1,1,2001,0,0,0,1233,1e25
T,,47.6911125,12.0345659,1,1,2001,0,0,0,1233,1e25
T,,47.6910515,12.0346661,1,1,2001,0,0,0,1231,1e25
T,,47.6910133,12.0347366,1,1,2001,0,0,0,1229,1e25
T,,47.6909637,12.0348845,1,1,2001,0,0,0,1227,1e25
T,,47.6909142,12.0350323,1,1,2001,0,0,0,1224,1e25
T,,47.6908951,12.0351601,1,1,2001,0,0,0,1223,1e25
T,,47.6908836,12.0352707,1,1,2001,0,0,0,1222,1e25
T,,47.6908760,12.0354443,1,1,2001,0,0,0,1221,1e25
T,,47.6908798,12.0355968,1,1,2001,0,0,0,1218,1e25
T,,47.6908798,12.0356379,1,1,2001,0,0,0,1218,1e25
T,,47.6908875,12.0357103,1,1,2001,0,0,0,1216,1e25
T,,47.6908836,12.0358248,1,1,2001,0,0,0,1217,1e25
T,,47.6908455,12.0359097,1,1,2001,0,0,0,1216,1e25
T,,47.6908226,12.0359583,1,1,2001,0,0,0,1214,1e25
T,,47.6907578,12.0360537,1,1,2001,0,0,0,1211,1e25
T,,47.6906853,12.0361862,1,1,2001,0,0,0,1209,1e25
T,,47.6906509,12.0363131,1,1,2001,0,0,0,1207,1e25
T,,47.6906471,12.0363274,1,1,2001,0,0,0,1206,1e25
T,,47.6906204,12.0364418,1,1,2001,0,0,0,1205,1e25
T,,47.6905861,12.0365105,1,1,2001,0,0,0,1204,1e25
T,,47.6905632,12.0365906,1,1,2001,0,0,0,1203,1e25
T,,47.6905441,12.0366182,1,1,2001,0,0,0,1202,1e25
T,,47.6904716,12.0367212,1,1,2001,0,0,0,1201,1e25
T,,47.6903992,12.0368452,1,1,2001,0,0,0,1198,1e25
T,,47.6903496,12.0369310,1,1,2001,0,0,0,1197,1e25
T,,47.6903343,12.0369768,1,1,2001,0,0,0,1198,1e25
T,,47.6903114,12.0369978,1,1,2001,0,0,0,1196,1e25
T,,47.6902924,12.0370378,1,1,2001,0,0,0,1196,1e25
T,,47.6902466,12.0371656,1,1,2001,0,0,0,1194,1e25
T,,47.6902504,12.0371790,1,1,2001,0,0,0,1194,1e25
T,,47.6902428,12.0372229,1,1,2001,0,0,0,1193,1e25
T,,47.6902084,12.0372982,1,1,2001,0,0,0,1192,1e25
T,,47.6901894,12.0374918,1,1,2001,0,0,0,1191,1e25
T,,47.6901703,12.0375462,1,1,2001,0,0,0,1190,1e25
T,,47.6901550,12.0375967,1,1,2001,0,0,0,1191,1e25
T,,47.6901360,12.0376520,1,1,2001,0,0,0,1190,1e25
T,,47.6901093,12.0376835,1,1,2001,0,0,0,1189,1e25
T,,47.6900787,12.0377827,1,1,2001,0,0,0,1189,1e25
T,,47.6900406,12.0379190,1,1,2001,0,0,0,1186,1e25
T,,47.6899796,12.0380468,1,1,2001,0,0,0,1187,1e25
T,,47.6899376,12.0381203,1,1,2001,0,0,0,1186,1e25
T,,47.6899071,12.0381718,1,1,2001,0,0,0,1184,1e25
T,,47.6898994,12.0382109,1,1,2001,0,0,0,1184,1e25
T,,47.6898689,12.0383883,1,1,2001,0,0,0,1184,1e25
T,,47.6899185,12.0386038,1,1,2001,0,0,0,1181,1e25
T,,47.6899681,12.0387640,1,1,2001,0,0,0,1181,1e25
T,,47.6900063,12.0389051,1,1,2001,0,0,0,1180,1e25
T,,47.6900253,12.0389814,1,1,2001,0,0,0,1180,1e25
T,,47.6900291,12.0390940,1,1,2001,0,0,0,1180,1e25
T,,47.6900330,12.0391397,1,1,2001,0,0,0,1181,1e25
T,,47.6900368,12.0391521,1,1,2001,0,0,0,1181,1e25
T,,47.6900406,12.0392780,1,1,2001,0,0,0,1181,1e25
T,,47.6900444,12.0393095,1,1,2001,0,0,0,1181,1e25
T,,47.6900520,12.0394258,1,1,2001,0,0,0,1179,1e25
T,,47.6900635,12.0394716,1,1,2001,0,0,0,1175,1e25
T,,47.6900406,12.0394659,1,1,2001,0,0,0,1176,1e25
T,,47.6900406,12.0394535,1,1,2001,0,0,0,1179,1e25
T,,47.6900482,12.0394573,1,1,2001,0,0,0,1177,1e25
T,,47.6900597,12.0394840,1,1,2001,0,0,0,1176,1e25
T,,47.6900673,12.0395432,1,1,2001,0,0,0,1178,1e25
T,,47.6900711,12.0395756,1,1,2001,0,0,0,1176,1e25
T,,47.6900826,12.0396252,1,1,2001,0,0,0,1175,1e25
T,,47.6901054,12.0397396,1,1,2001,0,0,0,1172,1e25
T,,47.6901169,12.0397902,1,1,2001,0,0,0,1173,1e25
T,,47.6901169,12.0398369,1,1,2001,0,0,0,1172,1e25
T,,47.6901436,12.0399780,1,1,2001,0,0,0,1171,1e25
T,,47.6901627,12.0401411,1,1,2001,0,0,0,1170,1e25
T,,47.6901932,12.0403385,1,1,2001,0,0,0,1169,1e25
T,,47.6901932,12.0403509,1,1,2001,0,0,0,1169,1e25
T,,47.6901970,12.0405340,1,1,2001,0,0,0,1168,1e25
T,,47.6901207,12.0406713,1,1,2001,0,0,0,1165,1e25
T,,47.6900749,12.0407143,1,1,2001,0,0,0,1164,1e25
T,,47.6900139,12.0407839,1,1,2001,0,0,0,1162,1e25
T,,47.6900444,12.0408516,1,1,2001,0,0,0,1162,1e25
T,,47.6901054,12.0409946,1,1,2001,0,0,0,1158,1e25
T,,47.6901169,12.0410204,1,1,2001,0,0,0,1158,1e25
T,,47.6901398,12.0410757,1,1,2001,0,0,0,1157,1e25
T,,47.6902046,12.0412064,1,1,2001,0,0,0,1155,1e25
T,,47.6902199,12.0412664,1,1,2001,0,0,0,1154,1e25
T,,47.6902695,12.0413256,1,1,2001,0,0,0,1153,1e25
T,,47.6902962,12.0413342,1,1,2001,0,0,0,1152,1e25
T,,47.6903496,12.0413723,1,1,2001,0,0,0,1150,1e25
T,,47.6903992,12.0414190,1,1,2001,0,0,0,1149,1e25
T,,47.6904869,12.0414925,1,1,2001,0,0,0,1148,1e25
T,,47.6904831,12.0416031,1,1,2001,0,0,0,1147,1e25
T,,47.6904678,12.0416708,1,1,2001,0,0,0,1147,1e25
T,,47.6904793,12.0416794,1,1,2001,0,0,0,1150,1e25
T,,47.6904831,12.0416813,1,1,2001,0,0,0,1147,1e25
T,,47.6904945,12.0416851,1,1,2001,0,0,0,1150,1e25
T,,47.6904488,12.0417261,1,1,2001,0,0,0,1147,1e25
T,,47.6903954,12.0417738,1,1,2001,0,0,0,1150,1e25
T,,47.6903954,12.0417633,1,1,2001,0,0,0,1142,1e25
T,,47.6903801,12.0417862,1,1,2001,0,0,0,1153,1e25
T,,47.6903801,12.0417738,1,1,2001,0,0,0,1150,1e25
T,,47.6903763,12.0417585,1,1,2001,0,0,0,1154,1e25
T,,47.6903763,12.0417528,1,1,2001,0,0,0,1146,1e25
T,,47.6903839,12.0417385,1,1,2001,0,0,0,1148,1e25
T,,47.6903801,12.0417385,1,1,2001,0,0,0,1147,1e25
T,,47.6903076,12.0417109,1,1,2001,0,0,0,1149,1e25
T,,47.6903381,12.0416908,1,1,2001,0,0,0,1152,1e25
T,,47.6903534,12.0416908,1,1,2001,0,0,0,1148,1e25
T,,47.6904106,12.0416880,1,1,2001,0,0,0,1147,1e25
T,,47.6904678,12.0416546,1,1,2001,0,0,0,1148,1e25
T,,47.6905556,12.0416622,1,1,2001,0,0,0,1147,1e25
T,,47.6905746,12.0415907,1,1,2001,0,0,0,1148,1e25
T,,47.6905746,12.0415564,1,1,2001,0,0,0,1152,1e25
T,,47.6905937,12.0415268,1,1,2001,0,0,0,1149,1e25
T,,47.6905861,12.0415564,1,1,2001,0,0,0,1150,1e25
T,,47.6904716,12.0416470,1,1,2001,0,0,0,1145,1e25
T,,47.6904755,12.0416574,1,1,2001,0,0,0,1150,1e25
T,,47.6904831,12.0417194,1,1,2001,0,0,0,1150,1e25
T,,47.6904602,12.0417061,1,1,2001,0,0,0,1150,1e25
T,,47.6903839,12.0417509,1,1,2001,0,0,0,1148,1e25
T,,47.6903076,12.0417805,1,1,2001,0,0,0,1152,1e25
T,,47.6902847,12.0418081,1,1,2001,0,0,0,1148,1e25
T,,47.6902771,12.0418196,1,1,2001,0,0,0,1152,1e25
T,,47.6902390,12.0418434,1,1,2001,0,0,0,1148,1e25
T,,47.6902237,12.0418472,1,1,2001,0,0,0,1152,1e25
T,,47.6902046,12.0418491,1,1,2001,0,0,0,1148,1e25
T,,47.6901932,12.0418520,1,1,2001,0,0,0,1151,1e25
T,,47.6901627,12.0418644,1,1,2001,0,0,0,1150,1e25
T,,47.6900520,12.0419397,1,1,2001,0,0,0,1150,1e25
T,,47.6900215,12.0419788,1,1,2001,0,0,0,1149,1e25
T,,47.6899757,12.0420208,1,1,2001,0,0,0,1150,1e25
T,,47.6899567,12.0420361,1,1,2001,0,0,0,1151,1e25
T,,47.6898727,12.0421591,1,1,2001,0,0,0,1151,1e25
T,,47.6898346,12.0422287,1,1,2001,0,0,0,1152,1e25
T,,47.6898270,12.0422525,1,1,2001,0,0,0,1153,1e25
T,,47.6898041,12.0423117,1,1,2001,0,0,0,1153,1e25
T,,47.6897507,12.0424309,1,1,2001,0,0,0,1154,1e25
T,,47.6897316,12.0424719,1,1,2001,0,0,0,1155,1e25
T,,47.6897049,12.0425453,1,1,2001,0,0,0,1154,1e25
T,,47.6896858,12.0426197,1,1,2001,0,0,0,1152,1e25
T,,47.6896706,12.0426836,1,1,2001,0,0,0,1153,1e25
T,,47.6895866,12.0428667,1,1,2001,0,0,0,1152,1e25
T,,47.6894798,12.0429239,1,1,2001,0,0,0,1148,1e25
T,,47.6894302,12.0429420,1,1,2001,0,0,0,1147,1e25
T,,47.6893044,12.0430202,1,1,2001,0,0,0,1146,1e25
T,,47.6892395,12.0430889,1,1,2001,0,0,0,1145,1e25
T,,47.6892014,12.0431404,1,1,2001,0,0,0,1143,1e25
T,,47.6891708,12.0431900,1,1,2001,0,0,0,1143,1e25
T,,47.6890793,12.0433273,1,1,2001,0,0,0,1139,1e25
T,,47.6890373,12.0435162,1,1,2001,0,0,0,1138,1e25
T,,47.6890259,12.0436220,1,1,2001,0,0,0,1136,1e25
T,,47.6890106,12.0437117,1,1,2001,0,0,0,1136,1e25
T,,47.6890297,12.0438547,1,1,2001,0,0,0,1136,1e25
T,,47.6890450,12.0439310,1,1,2001,0,0,0,1137,1e25
T,,47.6890984,12.0440874,1,1,2001,0,0,0,1135,1e25
T,,47.6891174,12.0441256,1,1,2001,0,0,0,1137,1e25
T,,47.6891251,12.0441351,1,1,2001,0,0,0,1134,1e25
T,,47.6891327,12.0441456,1,1,2001,0,0,0,1139,1e25
T,,47.6891518,12.0441761,1,1,2001,0,0,0,1136,1e25
T,,47.6891594,12.0441895,1,1,2001,0,0,0,1139,1e25
T,,47.6891632,12.0441999,1,1,2001,0,0,0,1138,1e25
T,,47.6892128,12.0443153,1,1,2001,0,0,0,1138,1e25
T,,47.6892319,12.0443964,1,1,2001,0,0,0,1139,1e25
T,,47.6892319,12.0444927,1,1,2001,0,0,0,1137,1e25
T,,47.6892166,12.0445395,1,1,2001,0,0,0,1138,1e25
T,,47.6892433,12.0446796,1,1,2001,0,0,0,1138,1e25
T,,47.6892662,12.0447884,1,1,2001,0,0,0,1135,1e25
T,,47.6892738,12.0448170,1,1,2001,0,0,0,1138,1e25
T,,47.6893005,12.0449715,1,1,2001,0,0,0,1137,1e25
T,,47.6893082,12.0449982,1,1,2001,0,0,0,1138,1e25
T,,47.6893120,12.0450191,1,1,2001,0,0,0,1139,1e25
T,,47.6893501,12.0451250,1,1,2001,0,0,0,1140,1e25
T,,47.6893578,12.0451517,1,1,2001,0,0,0,1136,1e25
T,,47.6893616,12.0451651,1,1,2001,0,0,0,1140,1e25
T,,47.6893730,12.0452213,1,1,2001,0,0,0,1137,1e25
T,,47.6893845,12.0453472,1,1,2001,0,0,0,1137,1e25
T,,47.6894112,12.0454435,1,1,2001,0,0,0,1136,1e25
T,,47.6894379,12.0455112,1,1,2001,0,0,0,1135,1e25
T,,47.6894455,12.0455379,1,1,2001,0,0,0,1138,1e25
T,,47.6894836,12.0456076,1,1,2001,0,0,0,1136,1e25
T,,47.6894913,12.0456324,1,1,2001,0,0,0,1137,1e25
T,,47.6895218,12.0457716,1,1,2001,0,0,0,1134,1e25
T,,47.6895332,12.0457716,1,1,2001,0,0,0,1135,1e25
T,,47.6895409,12.0457773,1,1,2001,0,0,0,1137,1e25
T,,47.6895523,12.0457945,1,1,2001,0,0,0,1135,1e25
T,,47.6895638,12.0458059,1,1,2001,0,0,0,1135,1e25
T,,47.6896553,12.0459061,1,1,2001,0,0,0,1135,1e25
T,,47.6896629,12.0459137,1,1,2001,0,0,0,1135,1e25
T,,47.6897240,12.0459719,1,1,2001,0,0,0,1132,1e25
T,,47.6897545,12.0459843,1,1,2001,0,0,0,1134,1e25
T,,47.6897850,12.0459795,1,1,2001,0,0,0,1133,1e25
T,,47.6898041,12.0459785,1,1,2001,0,0,0,1134,1e25
T,,47.6899567,12.0460405,1,1,2001,0,0,0,1137,1e25
T,,47.6901016,12.0462351,1,1,2001,0,0,0,1136,1e25
T,,47.6901665,12.0464745,1,1,2001,0,0,0,1134,1e25
T,,47.6902275,12.0466623,1,1,2001,0,0,0,1132,1e25
T,,47.6903267,12.0468931,1,1,2001,0,0,0,1131,1e25
T,,47.6903534,12.0470476,1,1,2001,0,0,0,1128,1e25
T,,47.6903648,12.0470839,1,1,2001,0,0,0,1128,1e25
T,,47.6903687,12.0470858,1,1,2001,0,0,0,1128,1e25
T,,47.6903954,12.0472631,1,1,2001,0,0,0,1127,1e25
T,,47.6904335,12.0474834,1,1,2001,0,0,0,1123,1e25
T,,47.6904335,12.0474958,1,1,2001,0,0,0,1123,1e25
T,,47.6904373,12.0475168,1,1,2001,0,0,0,1126,1e25
T,,47.6904449,12.0475302,1,1,2001,0,0,0,1124,1e25
T,,47.6904831,12.0476274,1,1,2001,0,0,0,1123,1e25
T,,47.6905060,12.0476589,1,1,2001,0,0,0,1122,1e25
T,,47.6905251,12.0477161,1,1,2001,0,0,0,1120,1e25
T,,47.6905785,12.0478277,1,1,2001,0,0,0,1119,1e25
T,,47.6906700,12.0479279,1,1,2001,0,0,0,1121,1e25
T,,47.6907082,12.0479708,1,1,2001,0,0,0,1121,1e25
T,,47.6907463,12.0480433,1,1,2001,0,0,0,1119,1e25
T,,47.6907501,12.0481873,1,1,2001,0,0,0,1118,1e25
T,,47.6907387,12.0482206,1,1,2001,0,0,0,1118,1e25
T,,47.6906395,12.0482759,1,1,2001,0,0,0,1115,1e25
T,,47.6906281,12.0482769,1,1,2001,0,0,0,1117,1e25
T,,47.6906166,12.0482855,1,1,2001,0,0,0,1115,1e25
T,,47.6906128,12.0482817,1,1,2001,0,0,0,1115,1e25
T,,47.6905556,12.0482750,1,1,2001,0,0,0,1114,1e25
T,,47.6904945,12.0483007,1,1,2001,0,0,0,1112,1e25
T,,47.6904869,12.0483017,1,1,2001,0,0,0,1112,1e25
T,,47.6904488,12.0483360,1,1,2001,0,0,0,1112,1e25
T,,47.6903610,12.0483580,1,1,2001,0,0,0,1110,1e25
T,,47.6903419,12.0483847,1,1,2001,0,0,0,1110,1e25
T,,47.6903381,12.0484343,1,1,2001,0,0,0,1109,1e25
T,,47.6903381,12.0484648,1,1,2001,0,0,0,1110,1e25
T,,47.6903381,12.0485659,1,1,2001,0,0,0,1108,1e25
T,,47.6902847,12.0487156,1,1,2001,0,0,0,1105,1e25
T,,47.6902466,12.0488138,1,1,2001,0,0,0,1103,1e25
T,,47.6901665,12.0489397,1,1,2001,0,0,0,1101,1e25
T,,47.6900787,12.0490236,1,1,2001,0,0,0,1097,1e25
T,,47.6900711,12.0490322,1,1,2001,0,0,0,1097,1e25
T,,47.6900406,12.0490541,1,1,2001,0,0,0,1098,1e25
T,,47.6899796,12.0491667,1,1,2001,0,0,0,1094,1e25
T,,47.6899376,12.0492439,1,1,2001,0,0,0,1093,1e25
T,,47.6898842,12.0493679,1,1,2001,0,0,0,1091,1e25
T,,47.6898537,12.0494776,1,1,2001,0,0,0,1091,1e25
T,,47.6898422,12.0494795,1,1,2001,0,0,0,1090,1e25
T,,47.6897850,12.0495243,1,1,2001,0,0,0,1088,1e25
T,,47.6897583,12.0495195,1,1,2001,0,0,0,1087,1e25
T,,47.6896820,12.0495996,1,1,2001,0,0,0,1088,1e25
T,,47.6896629,12.0496588,1,1,2001,0,0,0,1083,1e25
T,,47.6896515,12.0496635,1,1,2001,0,0,0,1089,1e25
T,,47.6896477,12.0496655,1,1,2001,0,0,0,1085,1e25
T,,47.6896439,12.0496674,1,1,2001,0,0,0,1089,1e25
T,,47.6896439,12.0496712,1,1,2001,0,0,0,1084,1e25
T,,47.6896439,12.0496798,1,1,2001,0,0,0,1089,1e25
T,,47.6895981,12.0497885,1,1,2001,0,0,0,1085,1e25
T,,47.6895790,12.0498629,1,1,2001,0,0,0,1085,1e25
T,,47.6895256,12.0499420,1,1,2001,0,0,0,1083,1e25
T,,47.6895218,12.0499468,1,1,2001,0,0,0,1079,1e25
T,,47.6895103,12.0499516,1,1,2001,0,0,0,1085,1e25
T,,47.6893883,12.0499306,1,1,2001,0,0,0,1083,1e25
T,,47.6893730,12.0499277,1,1,2001,0,0,0,1082,1e25
T,,47.6893387,12.0499392,1,1,2001,0,0,0,1082,1e25
T,,47.6892700,12.0500536,1,1,2001,0,0,0,1080,1e25
T,,47.6892586,12.0501423,1,1,2001,0,0,0,1079,1e25
T,,47.6892471,12.0501881,1,1,2001,0,0,0,1076,1e25
T,,47.6892090,12.0502272,1,1,2001,0,0,0,1075,1e25
T,,47.6892052,12.0502634,1,1,2001,0,0,0,1074,1e25
T,,47.6891937,12.0504017,1,1,2001,0,0,0,1072,1e25
T,,47.6891937,12.0504398,1,1,2001,0,0,0,1071,1e25
T,,47.6891899,12.0505180,1,1,2001,0,0,0,1070,1e25
T,,47.6891937,12.0505323,1,1,2001,0,0,0,1068,1e25
T,,47.6891899,12.0505838,1,1,2001,0,0,0,1067,1e25
T,,47.6892014,12.0506830,1,1,2001,0,0,0,1065,1e25
T,,47.6891823,12.0507774,1,1,2001,0,0,0,1064,1e25
T,,47.6891365,12.0508118,1,1,2001,0,0,0,1061,1e25
T,,47.6891365,12.0508585,1,1,2001,0,0,0,1060,1e25
T,,47.6891251,12.0509300,1,1,2001,0,0,0,1058,1e25
T,,47.6891251,12.0510187,1,1,2001,0,0,0,1056,1e25
T,,47.6891136,12.0510731,1,1,2001,0,0,0,1054,1e25
T,,47.6890831,12.0511560,1,1,2001,0,0,0,1051,1e25
T,,47.6890259,12.0512123,1,1,2001,0,0,0,1049,1e25
T,,47.6889839,12.0512371,1,1,2001,0,0,0,1047,1e25
T,,47.6889572,12.0512924,1,1,2001,0,0,0,1047,1e25
T,,47.6890411,12.0513697,1,1,2001,0,0,0,1045,1e25
T,,47.6890411,12.0514355,1,1,2001,0,0,0,1043,1e25
T,,47.6890678,12.0514336,1,1,2001,0,0,0,1042,1e25
T,,47.6890793,12.0514679,1,1,2001,0,0,0,1039,1e25
T,,47.6890793,12.0514717,1,1,2001,0,0,0,1043,1e25
T,,47.6890907,12.0514755,1,1,2001,0,0,0,1037,1e25
T,,47.6890945,12.0514812,1,1,2001,0,0,0,1042,1e25
T,,47.6891060,12.0515413,1,1,2001,0,0,0,1039,1e25
T,,47.6890907,12.0515881,1,1,2001,0,0,0,1036,1e25
T,,47.6890907,12.0516024,1,1,2001,0,0,0,1040,1e25
T,,47.6890602,12.0517159,1,1,2001,0,0,0,1038,1e25
T,,47.6890373,12.0518360,1,1,2001,0,0,0,1037,1e25
T,,47.6890106,12.0518684,1,1,2001,0,0,0,1036,1e25
T,,47.6889229,12.0519667,1,1,2001,0,0,0,1034,1e25
T,,47.6888962,12.0519934,1,1,2001,0,0,0,1033,1e25
T,,47.6888657,12.0519991,1,1,2001,0,0,0,1032,1e25
T,,47.6887970,12.0520983,1,1,2001,0,0,0,1032,1e25
T,,47.6887589,12.0521460,1,1,2001,0,0,0,1030,1e25
T,,47.6887283,12.0521698,1,1,2001,0,0,0,1029,1e25
T,,47.6886978,12.0521727,1,1,2001,0,0,0,1029,1e25
T,,47.6886940,12.0521746,1,1,2001,0,0,0,1028,1e25
T,,47.6886673,12.0522690,1,1,2001,0,0,0,1028,1e25
T,,47.6886559,12.0523205,1,1,2001,0,0,0,1027,1e25
T,,47.6886215,12.0524063,1,1,2001,0,0,0,1023,1e25
T,,47.6886215,12.0524168,1,1,2001,0,0,0,1023,1e25
T,,47.6885757,12.0524569,1,1,2001,0,0,0,1022,1e25
T,,47.6885071,12.0524635,1,1,2001,0,0,0,1021,1e25
T,,47.6884804,12.0525455,1,1,2001,0,0,0,1019,1e25
T,,47.6884804,12.0525503,1,1,2001,0,0,0,1020,1e25
T,,47.6884727,12.0526266,1,1,2001,0,0,0,1020,1e25
T,,47.6884613,12.0526466,1,1,2001,0,0,0,1020,1e25
T,,47.6884079,12.0526943,1,1,2001,0,0,0,1020,1e25
T,,47.6883507,12.0528412,1,1,2001,0,0,0,1019,1e25
T,,47.6883774,12.0529442,1,1,2001,0,0,0,1018,1e25
T,,47.6883850,12.0530529,1,1,2001,0,0,0,1018,1e25
T,,47.6883774,12.0530968,1,1,2001,0,0,0,1017,1e25
T,,47.6883736,12.0532255,1,1,2001,0,0,0,1017,1e25
T,,47.6883774,12.0532703,1,1,2001,0,0,0,1016,1e25
T,,47.6883659,12.0533133,1,1,2001,0,0,0,1017,1e25
T,,47.6883583,12.0534086,1,1,2001,0,0,0,1016,1e25
T,,47.6884155,12.0535097,1,1,2001,0,0,0,1015,1e25
T,,47.6884346,12.0535641,1,1,2001,0,0,0,1015,1e25
T,,47.6884422,12.0535793,1,1,2001,0,0,0,1015,1e25
T,,47.6884384,12.0537329,1,1,2001,0,0,0,1015,1e25
T,,47.6884422,12.0537252,1,1,2001,0,0,0,1017,1e25
T,,47.6884880,12.0537500,1,1,2001,0,0,0,1015,1e25
T,,47.6885033,12.0537853,1,1,2001,0,0,0,1015,1e25
T,,47.6884995,12.0538330,1,1,2001,0,0,0,1015,1e25
T,,47.6884995,12.0539713,1,1,2001,0,0,0,1014,1e25
T,,47.6884499,12.0540714,1,1,2001,0,0,0,1014,1e25
T,,47.6883774,12.0541534,1,1,2001,0,0,0,1015,1e25
T,,47.6883316,12.0542135,1,1,2001,0,0,0,1014,1e25
T,,47.6882744,12.0543642,1,1,2001,0,0,0,1015,1e25
T,,47.6881905,12.0545387,1,1,2001,0,0,0,1015,1e25
T,,47.6880913,12.0546865,1,1,2001,0,0,0,1015,1e25
T,,47.6879578,12.0547714,1,1,2001,0,0,0,1014,1e25
T,,47.6877861,12.0548248,1,1,2001,0,0,0,1013,1e25
T,,47.6876411,12.0548706,1,1,2001,0,0,0,1013,1e25
T,,47.6875038,12.0549126,1,1,2001,0,0,0,1013,1e25
T,,47.6873856,12.0549374,1,1,2001,0,0,0,1013,1e25
T,,47.6872330,12.0549755,1,1,2001,0,0,0,1013,1e25
T,,47.6870880,12.0550823,1,1,2001,0,0,0,1015,1e25
T,,47.6869888,12.0551291,1,1,2001,0,0,0,1015,1e25
T,,47.6868553,12.0551767,1,1,2001,0,0,0,1014,1e25
T,,47.6868095,12.0551825,1,1,2001,0,0,0,1014,1e25
T,,47.6868362,12.0551739,1,1,2001,0,0,0,1014,1e25
T,,47.6867981,12.0551901,1,1,2001,0,0,0,1014,1e25
T,,47.6866760,12.0552444,1,1,2001,0,0,0,1013,1e25
T,,47.6865768,12.0552835,1,1,2001,0,0,0,1010,1e25
T,,47.6865311,12.0553122,1,1,2001,0,0,0,1011,1e25
T,,47.6865234,12.0553274,1,1,2001,0,0,0,1012,1e25
T,,47.6865005,12.0553312,1,1,2001,0,0,0,1012,1e25
T,,47.6864815,12.0553875,1,1,2001,0,0,0,1011,1e25
T,,47.6864891,12.0554504,1,1,2001,0,0,0,1010,1e25
T,,47.6865501,12.0557117,1,1,2001,0,0,0,1011,1e25
T,,47.6865730,12.0559368,1,1,2001,0,0,0,1011,1e25
T,,47.6865692,12.0559893,1,1,2001,0,0,0,1010,1e25
T,,47.6865654,12.0560246,1,1,2001,0,0,0,1011,1e25
T,,47.6865120,12.0562458,1,1,2001,0,0,0,1011,1e25
T,,47.6865005,12.0562897,1,1,2001,0,0,0,1011,1e25
T,,47.6864891,12.0564051,1,1,2001,0,0,0,1011,1e25
T,,47.6864624,12.0564489,1,1,2001,0,0,0,1010,1e25
T,,47.6863556,12.0566339,1,1,2001,0,0,0,1010,1e25
T,,47.6863060,12.0567064,1,1,2001,0,0,0,1010,1e25
T,,47.6862717,12.0567427,1,1,2001,0,0,0,1009,1e25
T,,47.6862144,12.0568600,1,1,2001,0,0,0,1012,1e25
T,,47.6862106,12.0568638,1,1,2001,0,0,0,1009,1e25
T,,47.6861687,12.0569115,1,1,2001,0,0,0,1009,1e25
T,,47.6862144,12.0568600,1,1,2001,0,0,0,488,1e25
T,,47.7874756,12.1418629,1,1,2001,0,0,0,487,1e25
T,,47.7876244,12.1416779,1,1,2001,0,0,0,483,1e25
T,,47.7876167,12.1417103,1,1,2001,0,0,0,480,1e25
T,,47.7876205,12.1417084,1,1,2001,0,0,0,480,1e25
T,,47.7876434,12.1416969,1,1,2001,0,0,0,476,1e25
T,,47.7876511,12.1416903,1,1,2001,0,0,0,475,1e25
T,,47.7876358,12.1417236,1,1,2001,0,0,0,473,1e25
T,,47.7876320,12.1417322,1,1,2001,0,0,0,472,1e25
T,,47.7876091,12.1417723,1,1,2001,0,0,0,469,1e25
T,,47.7876472,12.1417227,1,1,2001,0,0,0,466,1e25
T,,47.7876091,12.1417723,1,1,2001,0,0,0,465,1e25
T,,47.7875748,12.1418200,1,1,2001,0,0,0,464,1e25
T,,47.7875404,12.1418438,1,1,2001,0,0,0,461,1e25
T,,47.7876854,12.1416330,1,1,2001,0,0,0,459,1e25
T,,47.7877579,12.1414900,1,1,2001,0,0,0,459,1e25
